KCLE, 41.4131, -81.86, 0, 9999, 0, 9999, -9477743.87349796, -8727743.87349796, 4692971.156224339, 5442971.156224339
TMIA, 25.758, -80.491, 0, 9999, 0, 9999, -9325512.547296898, -8575512.547296898, 2590923.1487431144, 3340923.1487431144
THOU, 29.516, -95.242, 0, 9999, 0, 9999, -1.0965807867086401E7, -1.0215807867086401E7, 3062759.253019818, 3812759.253019818
TICH, 37.507, -97.437, 0, 9999, 0, 9999, -1.1209889504055958E7, -1.0459889504055958E7, 4130128.962640621, 4880128.962640621
TDAL, 32.926, -96.968, 0, 9999, 0, 9999, -1.115773720895859E7, -1.040773720895859E7, 3506277.5430936273, 4256277.543093627
KIND, 39.7075, -86.2803, 0, 9999, 0, 9999, -9969276.474817565, -9219276.474817565, 4443303.331774762, 5193303.331774762
KLWX, 38.9761, -77.4875, 0, 9999, 0, 9999, -8991526.580719192, -8241526.580719192, 4338138.463976169, 5088138.463976169
TDCA, 38.759, -76.962, 0, 9999, 0, 9999, -8933091.546446983, -8183091.546446983, 4307132.3497667415, 5057132.3497667415
TDEN, 39.728, -104.526, 0, 9999, 0, 9999, -1.1998178672382697E7, -1.1248178672382697E7, 4446266.895383304, 5196266.895383304
KCRI, 35.2383, -97.4603, 0, 9999, 0, 9999, -1.121248043897231E7, -1.046248043897231E7, 3816767.5821008375, 4566767.5821008375
